id,target,standard_error,total_words,total_sentences,total_syllables,ave_syllables,ave_sentence_length,num_verb_noun,num_adj_noun,per_diff_words,flesch_score,dale_score,sumner_level,coleman_index,readability_index,gunning_fog_score,awl_index,new_target
46ee3a263,-0.947514257,0.435478256,181,6,267,1.4751381215469612,30.166666666666668,6,6,9.94475138121547,51.41914825046042,6.7030429097605895,6.855945119705341,6.855945119705341,15.121565377532228,16.044567219152857,0,-1.1654228342496307
932243dd0,-1.532702197,0.479701514,187,7,313,1.6737967914438503,26.714285714285715,0,9,18.181818181818183,38.11679144385028,7.832437662337663,7.491246829640946,7.491246829640946,15.47714285714286,17.95844155844156,0,-1.9606050335335143
091dbda14,-1.220816365,0.486798843,191,6,267,1.3979057591623036,31.83333333333333,5,7,6.806282722513089,56.2613394415358,6.29014537521815,6.634204537521814,6.634204537521814,15.693996509598598,15.455846422338569,0,-1.096991908134584
b40a35033,-1.545941286,0.449430627,187,9,292,1.5614973262032086,20.77777777777778,2,18,14.438502673796792,53.64288175876413,6.946917349970292,6.518423945335711,6.518423945335711,11.778461081402265,14.086512180629828,0,-1.438943989139771
e392620b6,-1.260459089,0.459134454,155,5,221,1.4258064516129032,31.0,1,7,9.03225806451613,54.7467741935484,6.600293548387096,6.69631935483871,6.69631935483871,13.396193548387096,16.01290322580645,0,-1.2146075055589503
0fcd87cda,-1.188691585,0.497770456,157,5,257,1.6369426751592355,31.4,2,8,14.012738853503183,36.47864968152865,7.406551464968153,7.688109171974522,7.688109171974522,16.559999999999995,18.165095541401275,0,-1.4189616450558442
ef56d3674,-1.316680123,0.470362566,181,8,270,1.4917127071823204,22.625,1,7,13.259668508287293,57.67172997237572,6.852401657458564,6.344617817679557,6.344617817679557,10.64813535911602,14.353867403314917,0,-1.4665152362161131
6a9acd4c1,-2.398856992,0.509672356,188,7,320,1.702127659574468,26.857142857142858,1,6,20.21276595744681,35.57500000000002,8.160210030395138,7.631266565349545,7.631266565349545,15.147720364741645,18.827963525835862,0,-2.11271739532338
0e56041a7,-1.883011322,0.491832162,190,5,273,1.436842105263158,38.0,0,6,8.421052631578947,46.70815789473686,6.850984210526316,7.291131578947368,7.291131578947368,18.78978947368421,18.568421052631574,0,-1.5876770530878295
353a016ff,-1.540664434,0.470737291,187,8,305,1.6310160427807487,23.375,2,6,14.97326203208556,45.12541778074868,7.16017807486631,7.036797994652407,7.036797994652407,13.127446524064167,15.339304812834223,0,-1.5779713963380555
7adcfd7d9,-1.021877213,0.464807601,151,6,230,1.52317880794702,25.166666666666668,4,11,13.245033112582782,52.42990618101547,6.976157395143487,6.685530242825607,6.685530242825607,12.675849889624722,15.36467991169978,0,-1.0771361174779406
8838b1af6,-2.20915345,0.483921473,186,9,321,1.7258064516129032,20.666666666666668,3,9,21.50537634408602,39.85510752688174,8.05726559139785,7.257386021505377,7.257386021505377,12.909139784946234,16.868817204301077,0,-1.8758095390008314
9b4d96aa9,-1.538150661,0.452440734,194,12,323,1.6649484536082475,16.166666666666668,2,13,17.52577319587629,49.57119415807563,7.205686254295533,6.630382130584192,6.630382130584192,9.766323024054984,13.476975945017182,0,-1.6147922347986228
cb7665a67,-0.632470619,0.470856775,192,13,281,1.4635416666666667,14.76923076923077,9,5,11.458333333333334,68.0286057692308,6.178324679487179,5.605260737179487,5.605260737179487,5.334302884615383,10.491025641025642,0,-0.9051424971061746
bec229c1c,-0.554195149,0.493549171,161,13,239,1.484472049689441,12.384615384615383,3,7,10.559006211180124,68.67827998088868,5.918044003822265,5.514970903010033,5.514970903010033,5.035785953177257,9.177448638318204,0,-0.7058959767540953
d85a0c0c6,-1.308811409,0.472943156,161,7,240,1.4906832298136643,23.0,1,7,9.316770186335404,57.378198757764,6.24841801242236,6.369108695652175,6.369108695652175,11.162608695652176,12.926708074534162,0,-0.9993609506027967
849754b68,-0.74619518,0.470094071,189,8,234,1.238095238095238,23.625,2,6,3.703703703703704,78.11276785714287,1.7566148148148149,5.268458333333333,5.268458333333333,9.12281746031746,10.931481481481482,0,-0.5820289992882302
6005f5be9,-0.832042878,0.467423496,154,6,234,1.5194805194805194,25.666666666666668,3,16,10.38961038961039,52.23528138528138,6.550086147186147,6.70760303030303,6.70760303030303,13.699372294372296,14.422510822510825,0,-0.9298198833564926
7178792b2,-1.645863449,0.503635192,144,5,226,1.5694444444444444,28.8,0,7,15.97222222222222,44.82800000000003,7.586993888888889,7.178712222222224,7.178712222222224,14.721041666666665,17.908888888888892,0,-1.4336999339692857
ffe773ae0,-1.433814223,0.462182884,190,17,326,1.7157894736842103,11.176470588235292,4,14,20.526315789473685,50.33509287925699,7.431958204334365,6.473471517027862,6.473471517027862,7.980919504643964,12.681114551083592,0,-1.4422792296648885
2e96cda35,-2.081898765,0.480079242,173,4,274,1.583815028901734,43.25,0,12,15.606936416184972,28.945498554913343,8.246035260115608,8.368308381502889,8.368308381502889,22.383728323699422,23.54277456647399,0,-2.0518051573619873
8b851c890,-1.845326239,0.470574764,173,6,295,1.7052023121387283,28.83333333333333,5,10,20.809248554913296,33.30905105973028,8.352413680154143,7.799003853564546,7.799003853564546,17.353429672447014,19.85703275529865,0,-1.7655666033413477
22884c72c,-1.989715956,0.518729235,148,5,237,1.601351351351351,29.6,2,5,19.594594594594597,41.3166756756757,8.198646486486485,7.386128648648649,7.386128648648649,15.201486486486488,19.67783783783784,0,-1.6499720801133404
318b5eac2,-2.679315729,0.504873328,200,10,352,1.76,20.0,2,8,24.0,37.63900000000004,8.418099999999999,7.361099999999999,7.361099999999999,13.062000000000005,17.6,0,-2.2283358497472543
8f4b98469,-1.885562692,0.564767699,146,4,228,1.5616438356164384,36.5,0,8,15.068493150684931,37.672431506849335,7.82621506849315,7.742279452054795,7.742279452054795,18.0795205479452,20.627397260273973,0,-1.6043408697895698
7283df62e,-2.629239827,0.526801593,189,6,327,1.7301587301587302,31.5,1,12,20.63492063492064,28.491071428571445,8.45715396825397,8.120022222222222,8.120022222222222,18.841904761904765,20.85396825396825,0,-2.21019242281975
479b31816,-2.87336216,0.592532527,177,4,299,1.689265536723164,44.25,0,10,20.90395480225989,19.009385593220344,9.132034463276836,8.925908192090395,8.925908192090395,23.766016949152544,26.06158192090396,0,-2.476641191381292
1e04098af,-1.746873455,0.47505471,157,4,237,1.5095541401273886,39.25,3,9,11.46496815286624,39.28796974522294,7.39361847133758,7.719221337579619,7.719221337579619,20.305,20.2859872611465,0,-1.3379312618578383
8d3b40b83,-0.63025114,0.48783248,171,8,241,1.409356725146199,21.375,3,6,5.847953216374269,65.90779605263158,5.620091812865497,5.872648099415205,5.872648099415205,9.171710526315792,10.889181286549707,0,-0.7660379289685917
77f123887,-1.76263297,0.500423734,149,5,232,1.5570469798657718,29.8,0,9,16.107382550335572,44.86182550335573,7.657935704697987,7.200103758389261,7.200103758389261,14.58597315436242,18.362953020134228,0,-1.5663091839889747
de5e426a8,-1.642834699,0.485438398,199,7,269,1.3517587939698492,28.428571428571427,3,5,7.035175879396985,63.62120603015079,6.157411414213927,6.159345369705671,6.159345369705671,12.500014357501795,14.185498923187366,0,-1.2428148115162205
5fb11a4e9,-1.554428476,0.458488029,145,4,224,1.5448275862068963,36.25,4,4,15.862068965517242,39.34883620689658,7.939120689655173,7.64631551724138,7.64631551724138,18.458448275862068,20.844827586206897,0,-1.4155172113532855
844317999,-0.528836259,0.462923888,196,12,281,1.433673469387755,16.333333333333332,4,10,9.183673469387756,68.96789115646261,5.89673537414966,5.591047619047618,5.591047619047618,7.37896258503401,10.206802721088437,0,-0.9623162038667479
a5bd668ac,-2.239869305,0.492306922,193,6,327,1.694300518134715,32.166666666666664,0,13,17.098445595854923,30.84800949913645,7.931811226252159,8.008734024179619,8.008734024179619,18.22773747841105,19.706044905008635,0,-2.1274693012234964
760ca04d2,-1.852132264,0.479963951,190,9,307,1.6157894736842104,21.11111111111111,2,7,16.31578947368421,48.71143274853805,7.259874269005848,6.791386549707601,6.791386549707601,12.601187134502922,14.970760233918128,0,-1.5785237871815534
9f8e4b6a8,-0.91332221,0.483585413,188,18,267,1.4202127659574468,10.444444444444445,4,13,10.106382978723405,76.0838888888889,5.75034231678487,5.071645862884161,5.071645862884161,4.010147754137115,8.22033096926714,0,-0.6992311873678241
7d0ad080f,-1.842262569,0.503967892,170,5,242,1.423529411764706,34.0,1,11,9.411764705882351,51.89441176470591,6.809017647058823,6.919358823529411,6.919358823529411,15.795294117647051,17.364705882352943,0,-1.3952494251155105
79426bd13,-1.39689237,0.475001169,178,7,256,1.4382022471910112,25.428571428571427,2,12,10.674157303370787,59.35308988764047,6.58320658105939,6.319263081861958,6.319263081861958,10.7858025682183,14.441091492776886,0,-1.3641508898305346
110d00bd7,-0.554561822,0.488457533,200,14,253,1.265,14.285714285714286,5,10,3.0,85.31600000000002,1.1822714285714286,4.664278571428572,4.664278571428572,4.246707142857144,6.914285714285715,0,-0.1979155977559972
bc686ca91,-2.101864207,0.50343507,186,9,306,1.6451612903225807,20.666666666666668,1,17,15.591397849462366,46.67768817204302,7.123448387096775,6.890450537634409,6.890450537634409,10.883333333333333,14.503225806451614,0,-1.6711053156278104
2eb7461d1,-2.060765765,0.489807023,192,8,291,1.515625,24.0,3,6,14.583333333333334,54.25312500000004,7.1296083333333335,6.560393749999999,6.560393749999999,10.906406249999996,15.433333333333335,0,-1.6633479917644736
8ba9cbba5,-1.365825269,0.486391456,188,9,308,1.6382978723404256,20.88888888888889,3,14,12.76595744680851,47.0327777777778,6.688333569739953,6.876510874704492,6.876510874704492,11.662529550827422,13.46193853427896,0,-1.3674518724546427
4444b764e,-1.38205048,0.467422474,182,10,266,1.4615384615384617,18.2,5,13,9.89010989010989,64.71584615384619,6.100868351648352,5.863060000000001,5.863060000000001,8.632087912087911,11.236043956043956,0,-0.9211667421334053
939323ac0,-0.841382898,0.458997217,174,9,269,1.5459770114942528,19.33333333333333,3,13,11.494252873563218,56.4220114942529,6.410375862068966,6.335428735632185,6.335428735632185,10.16252873563218,12.33103448275862,0,-1.0666578813140082
0787587e1,-1.560953864,0.497366767,179,6,269,1.5027932960893855,29.83333333333333,4,15,8.938547486033519,49.41785381750466,6.527629981378025,6.955842830540037,6.955842830540037,15.168454376163872,15.50875232774674,0,-1.1831447349380904
99f325daa,-0.952408653,0.492455298,158,6,235,1.4873417721518989,26.33333333333333,3,9,14.556962025316457,54.27755274261607,7.241177637130802,6.613238396624473,6.613238396624473,12.842236286919828,16.356118143459916,0,-1.315194281682424
0a78456fc,0.145801428,0.51735634,143,15,182,1.2727272727272727,9.533333333333331,7,9,6.293706293706293,89.48593939393942,5.103129557109557,4.329702424242424,4.329702424242424,0.3651282051282045,6.330815850815851,0,-0.15484330188512274
bbe7b53ea,-0.987045844,0.46566815,199,7,277,1.3919597989949748,28.428571428571427,1,8,7.035175879396985,60.22020100502516,6.157411414213927,6.342259942569992,6.342259942569992,12.168657573582196,14.185498923187366,0,-1.3990381332402104
9cac2cf65,-0.712406469,0.47664846,189,9,255,1.3492063492063493,21.0,0,14,4.232804232804233,71.37714285714287,1.709959788359788,5.569788888888889,5.569788888888889,8.458253968253967,10.093121693121695,0,-0.692320533507023
b5944cff3,-0.621882387,0.475650689,158,6,211,1.3354430379746836,26.33333333333333,4,9,5.69620253164557,67.12818565400846,5.842063713080169,5.922099156118144,5.922099156118144,11.321919831223632,12.811814345991564,0,-0.7228234443117434
7a170ca45,-1.215729655,0.459230242,179,9,251,1.4022346368715084,19.88888888888889,1,12,6.145251396648045,68.01872749844817,5.593324084419615,5.724623153320918,5.724623153320918,8.459584109248915,10.413656114214774,0,-0.9024096813888258
67a624b4a,-1.638060996,0.481336514,177,4,243,1.3728813559322033,44.25,4,10,5.649717514124294,45.77548728813562,6.723390395480226,7.486360169491526,7.486360169491526,21.66381355932204,19.95988700564972,0,-1.2245828464142026
fd2db0ba0,-1.415263484,0.474479549,160,6,239,1.49375,26.666666666666668,2,13,14.375,53.39708333333336,7.228979166666667,6.668329166666666,6.668329166666666,13.12777083333333,16.416666666666668,0,-1.3784950248967127
5fb16607b,-2.955537104,0.612663778,180,4,315,1.75,45.0,2,12,20.0,13.110000000000042,9.0265,9.2606,9.2606,24.750833333333333,26.0,0,-2.3923065679222315
c7597befb,-0.739039881,0.446990529,161,7,221,1.3726708074534162,23.0,0,8,7.453416149068323,67.36204968944101,5.954194409937888,5.832152173913045,5.832152173913045,9.378074534161492,12.18136645962733,0,-0.9878627208854973
95ab43828,-1.265389818,0.477276556,190,5,270,1.4210526315789471,38.0,5,7,5.789473684210527,48.04394736842107,6.435457894736842,7.21928947368421,7.21928947368421,19.13684210526316,17.51578947368421,0,-1.1618625239356999
85af75ab8,-1.093147648,0.473896447,189,11,287,1.5185185185185186,17.181818181818183,3,6,12.16931216931217,60.92878787878789,6.410252573352573,6.0431047138047145,6.0431047138047145,8.218845598845597,11.740452140452142,0,-1.2094224157173228
69dd3889b,-0.526481968,0.496746366,153,13,213,1.392156862745098,11.76923076923077,0,8,7.84313725490196,77.1127601809955,5.458685218702866,5.04705987933635,5.04705987933635,4.218144796380095,7.844947209653093,0,-0.5660420248286417
a1c026e10,-0.124706122,0.488684613,189,10,222,1.1746031746031746,18.9,2,13,1.058201058201058,88.28007142857143,1.104529947089947,4.611964444444444,4.611964444444444,6.012698412698413,7.983280423280423,0,-0.27840239368978725
445016ca7,-1.036649589,0.456906288,161,6,234,1.453416149068323,26.83333333333333,5,14,9.316770186335404,56.640160455486566,6.438551345755694,6.497776811594203,6.497776811594203,12.552691511387168,14.460041407867491,0,-0.9582877491092954
3fdffab6d,-0.206824252,0.486814123,194,14,254,1.309278350515464,13.857142857142858,8,13,1.5463917525773196,82.00505154639177,0.9314895434462446,4.832402209131075,4.832402209131075,3.998674521354936,6.161413843888071,0,0.03273881272734003
7cb5c2106,-0.362456896,0.484748101,150,7,197,1.3133333333333332,21.428571428571427,5,4,6.0,73.97700000000002,5.646757142857142,5.439909523809524,5.439909523809524,7.810285714285712,10.971428571428572,0,-0.5662569086599891
4485ee440,-0.932491813,0.474932835,197,5,259,1.3147208121827412,39.4,4,9,4.060913705583756,55.61861928934013,2.595458274111675,6.844399695431472,6.844399695431472,17.564263959390864,17.384365482233502,0,-1.0135319579575799
24a74e4fc,-2.008061222,0.458317467,182,5,281,1.543956043956044,36.4,3,4,12.087912087912088,39.270318681318685,7.350621318681318,7.654020000000001,7.654020000000001,17.369780219780218,19.395164835164834,0,-1.7062771514242305
cfcdf34b9,-0.699703008,0.472866225,159,6,240,1.509433962264151,26.5,5,5,8.80503144654088,52.239386792452834,6.341214465408805,6.726724528301887,6.726724528301887,13.651886792452828,14.122012578616353,0,-0.8142773801429781
bf530fcb7,-1.311346131,0.463604184,148,6,210,1.4189189189189189,24.666666666666668,3,4,8.783783783783784,61.75779279279281,6.246926126126127,6.172247747747749,6.172247747747749,10.475292792792793,13.380180180180185,0,-0.8683932380485668
ee3d4e77c,0.120219521,0.493812883,196,18,260,1.326530612244898,10.88888888888889,4,10,4.081632653061225,83.55828798185944,1.1845786848072564,4.679969841269841,4.679969841269841,3.142811791383224,5.988208616780046,0,-0.12248562302565613
bd76a2c46,-0.422689384,0.477957808,156,6,192,1.2307692307692308,26.0,0,10,4.487179487179487,76.3219230769231,1.998125641025641,5.4199,5.4199,10.440192307692309,12.194871794871796,0,-0.5502650065120145
3586e4c55,-0.839549349,0.480132467,200,10,257,1.285,20.0,6,15,4.0,77.82400000000004,1.6236000000000002,5.19985,5.19985,7.598400000000002,9.6,0,-0.4366794928136324
f74e0ac76,-0.908395465,0.472824532,158,6,236,1.4936708860759491,26.33333333333333,5,13,8.227848101265822,53.74210970464138,6.241810548523207,6.642035864978903,6.642035864978903,13.050907172995778,13.824472573839664,0,-0.8096037372082043
5d15769f1,-1.1121191,0.458053234,154,8,235,1.525974025974026,19.25,1,7,13.636363636363637,58.19884740259744,6.744481818181818,6.237931818181819,6.237931818181819,8.992402597402599,13.154545454545456,0,-1.1508410536774307
138431178,-0.770024372,0.500859504,195,15,278,1.4256410256410257,13.0,4,13,8.717948717948717,73.03076923076925,5.657864102564102,5.295166666666667,5.295166666666667,4.852,8.687179487179487,0,-0.837701700493299
08cd4e120,-0.129388122,0.48809953,199,17,255,1.2814070351758795,11.705882352941176,3,13,4.0201005025125625,86.54649423588532,1.215385634052616,4.5382196571090745,4.5382196571090745,3.4286195684303884,6.290393142181496,0,-0.2008568995632949
e37859b75,-0.436284817,0.463922164,190,9,238,1.2526315789473683,21.11111111111111,5,6,1.5789473684210529,79.43459064327487,1.2964269005847953,5.139018128654969,5.139018128654969,8.535713450292398,9.076023391812866,0,-0.2092352531389352
3e3b558a6,-2.793698803,0.529496762,191,3,293,1.5340314136125657,63.66666666666666,2,18,13.612565445026178,12.434275741710335,8.9437907504363,9.73020959860384,9.73020959860384,31.80794066317626,30.91169284467713,0,-2.5105547768532404
36e210ee0,-0.861131622,0.448003876,174,9,263,1.511494252873563,19.33333333333333,4,5,12.06896551724138,59.339252873563225,6.501122988505747,6.178532183908045,6.178532183908045,8.646666666666668,12.560919540229884,0,-1.128502845702493
7d553a313,-1.583809005,0.458214203,200,10,298,1.49,20.0,6,6,11.5,60.48100000000004,6.44435,6.1326,6.1326,9.953400000000002,12.6,0,-1.1869737805863685
60fae6c9b,-1.155976378,0.450536698,195,9,288,1.476923076923077,21.666666666666668,1,10,11.282051282051285,59.89564102564103,6.492602564102564,6.202766666666665,6.202766666666665,10.0065641025641,13.17948717948718,0,-1.4478808326192385
bc7b89fb2,-1.609204517,0.465503722,198,5,293,1.47979797979798,39.6,4,15,7.575757575757576,41.45009090909093,6.796872121212121,7.611060808080808,7.611060808080808,20.20727272727273,18.87030303030303,0,-1.4924283736882487
44535abb0,-1.499107861,0.508374563,191,8,270,1.4136125654450262,23.875,4,16,7.853403141361256,63.0102519633508,6.060752356020942,6.086512172774869,6.086512172774869,11.788808900523565,12.691361256544504,0,-1.0289559133400958
701d0ecf7,-1.16090423,0.458137137,174,10,252,1.4482758620689655,17.4,4,10,9.195402298850574,66.64986206896553,5.951494022988506,5.740475172413792,5.740475172413792,7.219827586206897,10.63816091954023,0,-0.8784839785820289
54163d93f,-0.728201731,0.472273487,154,10,216,1.4025974025974026,15.4,4,3,7.142857142857143,72.54425974025975,5.528197142857144,5.377038181818183,5.377038181818183,4.528896103896102,9.017142857142858,0,-0.5929063188294741
12fd9c2cc,-1.559778494,0.529676807,198,7,313,1.5808080808080809,28.285714285714285,1,8,13.131313131313131,44.38863636363638,7.112905772005772,7.19040533910534,7.19040533910534,14.33603896103896,16.566810966810966,0,-1.8073664736361685
4a94fedd7,-1.286254435,0.462577267,196,8,294,1.5,24.5,0,9,11.224489795918368,55.06750000000001,6.624046938775511,6.5282,6.5282,12.37545918367347,14.289795918367346,0,-1.5313385528651846
e9e59ffa2,-1.039734313,0.455611415,169,5,238,1.4082840236686391,33.8,3,6,7.6923076923076925,53.38717159763316,6.527595384615385,6.834432307692309,6.834432307692309,15.898579881656808,16.596923076923076,0,-1.145872206983979
464d6bd5c,-0.799008211,0.454586585,183,9,249,1.360655737704918,20.33333333333333,6,6,4.918032786885246,71.08519125683063,1.7850907103825135,5.57001693989071,5.57001693989071,8.426010928961752,10.100546448087432,0,-0.37921979366427605
9f4d68402,-1.4872966,0.482727376,174,7,277,1.591954022988506,24.857142857142858,1,10,14.942528735632184,46.92568965517242,7.228839573070608,6.974376518883416,6.974376518883416,13.276330049261084,15.919868637110016,0,-1.5365831529776783
1c0e7636c,-1.25140093,0.464566131,173,7,229,1.323699421965318,24.714285714285715,1,8,5.202312138728324,69.76502890173411,5.683773658133774,5.742703798513626,5.742703798513626,10.3388769611891,11.966639141205617,0,-0.9027523097826409
179dd034c,-1.304138548,0.495159847,196,9,269,1.3724489795918366,21.77777777777778,1,12,6.63265306122449,68.62137188208618,5.763973696145125,5.736053968253968,5.736053968253968,9.3802664399093,11.364172335600909,0,-1.1107243987175837
ae7995172,-1.519120403,0.491361281,165,5,241,1.460606060606061,33.0,0,7,10.303030303030305,49.77272727272728,6.900148484848485,7.010257575757576,7.010257575757576,15.337272727272726,17.321212121212124,0,-1.4354899735361717
f68dee408,-1.101336442,0.466022672,146,5,212,1.452054794520548,29.2,2,6,8.904109589041095,54.35316438356165,6.490778904109589,6.675709315068492,6.675709315068492,14.461780821917806,15.241643835616438,0,-0.9020990643827855
7a354d603,-0.295551613,0.473669864,179,8,227,1.2681564245810055,22.375,5,6,2.23463687150838,76.83834148044696,1.462649162011173,5.307986731843576,5.307986731843576,8.308058659217878,9.843854748603352,0,-0.2878511580599783
38965bb7f,-1.052443255,0.466558005,195,8,271,1.3897435897435897,24.375,4,5,8.717948717948717,64.52206730769234,6.222064102564103,6.0168083333333335,6.0168083333333335,10.563653846153848,13.237179487179487,0,-1.194718858938435
3f4605870,-1.384305523,0.496892016,195,5,266,1.364102564102564,39.0,3,10,7.17948717948718,51.84692307692308,6.704541025641026,7.037966666666666,7.037966666666666,16.910000000000004,18.471794871794877,0,-1.5618291483755504
e9088a4cc,-0.73580158,0.45961179,151,8,207,1.3708609271523178,18.875,1,7,6.622516556291391,71.70204056291392,5.618395364238411,5.502992218543046,5.502992218543046,7.471341059602647,10.199006622516556,0,-0.6808590854010381
4b1f5c8f6,-2.18172358,0.455842522,196,7,303,1.5459183673469388,28.0,1,13,14.285714285714286,47.63030612244901,7.281014285714286,7.009428571428572,7.009428571428572,14.245612244897965,16.914285714285715,0,-1.8284919502046093
4f3a219cc,-0.615923701,0.459892546,191,8,269,1.4083769633507854,23.875,6,9,8.37696335078534,63.45318390052357,6.143422513089005,6.0626901832460725,6.0626901832460725,12.109384816753924,12.900785340314137,0,-0.9332639756630869
14a022a50,-1.0129139,0.457370156,151,8,224,1.4834437086092715,18.875,2,5,9.933774834437086,62.17753725165564,6.141243046357616,6.015243874172185,6.015243874172185,8.219950331125826,11.523509933774836,0,-0.8439745639303977
1c2312a79,-0.486463823,0.494751227,174,6,227,1.3045977011494252,29.0,3,9,3.4482758620689653,67.03103448275864,1.9828827586206892,5.989219540229886,5.989219540229886,13.23637931034483,12.979310344827589,0,-0.5078454300575297
4b313c0aa,-0.909047164,0.499853581,177,10,252,1.423728813559322,17.7,5,8,5.649717514124294,68.42204237288138,5.406510395480225,5.652126101694915,5.652126101694915,9.240338983050847,9.339887005649718,0,-0.4811700593556969
3299b1723,-0.899950808,0.452308672,150,6,224,1.4933333333333334,25.0,1,7,11.333333333333334,55.12400000000001,6.666033333333333,6.536766666666667,6.536766666666667,12.107999999999995,14.533333333333337,0,-1.0804752743221746
6b5a73c9c,-0.835897448,0.519656386,168,8,236,1.4047619047619049,21.0,2,8,8.333333333333334,66.67714285714288,5.993933333333334,5.822566666666667,5.822566666666667,9.115535714285716,11.733333333333334,0,-0.9285248305136884
225003311,-0.313097629,0.450820105,179,11,247,1.3798882681564246,16.272727272727273,4,8,6.145251396648045,73.5796343321483,5.413962468257999,5.341609801929913,5.341609801929913,5.993682072117828,8.967191467750128,0,-0.6733222051571399
ad91fe6a9,-0.857402754,0.495543436,143,4,203,1.4195804195804196,35.75,4,5,9.090909090909092,50.452246503496525,6.8451545454545455,7.037540909090907,7.037540909090907,17.096538461538465,17.936363636363637,0,-0.9786299628319064
fe5babaff,0.071064667,0.486230916,180,19,223,1.238888888888889,9.473684210526317,7,8,2.2222222222222223,92.4092105263158,0.8207836257309942,4.171097076023392,4.171097076023392,1.859008771929826,4.678362573099415,0,0.3377845055336506
c2b70247e,0.566480493,0.559053491,190,27,229,1.2052631578947368,7.037037037037037,5,12,0.5263157894736842,97.72714424951268,0.4321423001949317,3.828528849902534,3.828528849902534,-0.484481481481481,3.0253411306042888,0,0.4913394078414637
ed8aaee0e,-0.245285845,0.462422864,195,8,235,1.205128205128205,24.375,2,8,2.051282051282051,80.14052884615387,1.5328974358974357,5.176808333333334,5.176808333333334,8.196576923076925,10.57051282051282,0,-0.6036487564474493
a5219d250,-1.060387139,0.460905634,163,5,228,1.3987730061349692,32.6,1,8,8.588957055214724,55.409803680981625,6.609656319018405,6.697797177914111,6.697797177914111,15.154785276073618,16.475582822085894,0,-1.2169402970197618
b322b06d3,-1.040422903,0.475186348,144,7,222,1.5416666666666667,20.571428571428573,3,7,13.88888888888889,55.53,6.849898412698413,6.412140476190476,6.412140476190476,10.541339285714288,13.784126984126983,0,-0.9605626379458236
706058a68,-1.789305774,0.485056097,188,6,296,1.574468085106383,31.33333333333333,3,5,15.95744680851064,41.83166666666671,7.710314184397163,7.398663120567377,7.398663120567377,16.40874113475177,18.91631205673759,0,-1.82062227974393
9f399e78c,-1.825820602,0.486349336,189,7,289,1.529100529100529,27.0,3,8,13.227513227513228,50.06809523809525,7.064324338624338,6.855107407407408,6.855107407407408,13.50174603174603,16.091005291005292,0,-1.5630362253584065
10ca1e259,-0.45676182,0.48181576,187,6,245,1.3101604278074863,31.166666666666668,2,8,3.2085561497326203,64.36126114081999,2.0524976827094474,6.183096613190731,6.183096613190731,13.497076648841356,13.750089126559716,0,-0.7547919457552217
915863fcb,-0.200083077,0.496910056,152,17,212,1.394736842105263,8.941176470588236,5,5,8.552631578947368,79.76496904024772,5.430442879256966,4.838776160990712,4.838776160990712,2.28341718266254,6.997523219814241,0,-0.2793477861580902
8eb7aefc7,-1.231130424,0.469084726,183,8,256,1.3989071038251366,22.875,1,5,8.19672131147541,65.26933401639347,6.065362295081967,5.941802322404373,5.941802322404373,10.082909836065577,12.428688524590164,0,-1.132174885659344
727c9e1f9,-1.711812473,0.507636394,186,6,295,1.586021505376344,31.0,3,10,15.591397849462366,41.192580645161314,7.635981720430108,7.425297849462366,7.425297849462366,17.189516129032256,18.636559139784943,0,-1.7186368303838462
0feaa7c39,-0.987073566,0.463660208,179,6,264,1.4748603351955307,29.83333333333333,4,10,9.497206703910615,51.78098230912478,6.615842271880819,6.8287478584729975,6.8287478584729975,13.826499068901306,15.73221601489758,0,-1.2843791541566092
d2ec578f0,-1.052467727,0.498236692,153,6,209,1.3660130718954249,25.5,1,8,6.5359477124183005,65.38779411764708,5.9333261437908495,5.996359477124184,5.996359477124184,10.49862745098039,12.81437908496732,0,-0.8869889162903553
2552e9c6b,-1.594132675,0.474324087,159,7,243,1.528301886792453,22.714285714285715,3,6,13.836477987421384,54.4856603773585,6.947908445642408,6.518045013477089,6.518045013477089,11.936765498652292,14.62030548068284,0,-1.1340537640359978
d5b2fcc3b,-1.203183046,0.461799899,195,9,287,1.471794871794872,21.666666666666668,5,7,7.17948717948718,60.32948717948717,5.844807692307692,6.179433333333334,6.179433333333334,10.562102564102569,11.53846153846154,0,-0.953426297772912
5a024402e,-0.785718989,0.475640822,161,8,244,1.515527950310559,20.125,3,8,13.043478260869565,58.19446040372674,6.694265217391305,6.258477173913043,6.258477173913043,9.578835403726709,13.267391304347823,0,-1.1048203792366063
f536ae255,-1.821397193,0.464007161,193,6,307,1.5906735751295338,32.166666666666664,4,14,12.953367875647668,39.61484887737478,7.277303454231434,7.537231433506045,7.537231433506045,16.543851468048352,18.04801381692573,0,-1.7117501872997813
e38a53eed,-1.133677933,0.486154366,191,10,272,1.4240837696335078,19.1,2,7,9.424083769633508,66.97101308900527,6.071922827225131,5.762661151832461,5.762661151832461,8.809476439790576,11.409633507853403,0,-1.1036746182516275
89bcf0db2,-0.537186659,0.434138091,192,14,268,1.3958333333333333,13.714285714285714,8,7,5.208333333333333,74.82750000000003,5.139124404761905,5.215113095238095,5.215113095238095,4.83136160714286,7.56904761904762,0,-0.43278455148988604
54b281e10,-0.107939666,0.500368856,193,14,239,1.238341968911917,13.785714285714286,7,6,3.1088082901554404,88.07876943005182,1.174652257586973,4.504084529977794,4.504084529977794,2.9118208734270894,6.75780903034789,0,-0.0994244231954875
